Date,Category,RefNo,Date.1,Withdrawal,Deposit,Balance,Month,Year,day
2023-07-13,Food,3.19E+11,13/07/23,60.0,0.0,1338.94,July,2023,Thursday
2023-07-13,Food,3.56E+11,13/07/23,198.32,0.0,1140.62,July,2023,Thursday
2023-07-13,Food,3.19E+11,13/07/23,50.0,0.0,1090.62,July,2023,Thursday
2023-07-13,Food,3.19E+11,13/07/23,50.0,0.0,1040.62,July,2023,Thursday
2023-07-13,Food,3.19E+11,13/07/23,20.0,0.0,1020.62,July,2023,Thursday
2023-07-13,Food,3.19E+11,13/07/23,10.0,0.0,1010.62,July,2023,Thursday
2023-07-14,Food,3.20E+11,14/07/23,71.0,0.0,544.62,July,2023,Friday
2023-07-14,Food,3.20E+11,14/07/23,40.0,0.0,615.62,July,2023,Friday
2023-07-14,Misc,3.20E+11,14/07/23,270.0,0.0,735.62,July,2023,Friday
2023-07-14,Food,3.20E+11,14/07/23,70.0,0.0,665.62,July,2023,Friday
2023-07-14,Misc,3.20E+11,14/07/23,5.0,0.0,1005.62,July,2023,Friday
2023-07-14,Food,3.20E+11,14/07/23,10.0,0.0,655.62,July,2023,Friday
2023-07-15,Food,3.20E+11,15/07/23,40.0,0.0,464.62,July,2023,Saturday
2023-07-15,Food,3.20E+11,15/07/23,40.0,0.0,504.62,July,2023,Saturday
2023-07-15,Misc,3.20E+11,15/07/23,345.0,0.0,119.62,July,2023,Saturday
2023-07-16,Food,3.20E+11,16/07/23,40.0,0.0,59.62,July,2023,Sunday
2023-07-16,Food,3.20E+11,16/07/23,20.0,0.0,39.62,July,2023,Sunday
2023-07-16,Food,3.20E+11,16/07/23,20.0,0.0,99.62,July,2023,Sunday
2023-07-17,Food,3.20E+11,17/07/23,30.0,0.0,9.62,July,2023,Monday
2023-07-19,Misc,3.57E+11,19/07/23,0.0,1000.0,1009.62,July,2023,Wednesday
2023-07-20,Misc,3.20E+11,20/07/23,207.0,0.0,512.62,July,2023,Thursday
2023-07-20,Food,3.20E+11,20/07/23,100.0,0.0,909.62,July,2023,Thursday
2023-07-20,Food,3.20E+11,20/07/23,30.0,0.0,879.62,July,2023,Thursday
2023-07-20,Food,3.20E+11,20/07/23,70.0,0.0,809.62,July,2023,Thursday
2023-07-20,Food,3.20E+11,20/07/23,50.0,0.0,759.62,July,2023,Thursday
2023-07-20,Food,3.20E+11,20/07/23,40.0,0.0,719.62,July,2023,Thursday
2023-07-21,Food,3.20E+11,21/07/23,50.0,0.0,842.62,July,2023,Friday
2023-07-21,Misc,3.20E+11,21/07/23,250.0,0.0,170.62,July,2023,Friday
2023-07-21,Misc,3.20E+11,21/07/23,0.0,1000.0,1170.62,July,2023,Friday
2023-07-21,Misc,3.20E+11,21/07/23,220.0,0.0,892.62,July,2023,Friday
2023-07-21,Food,3.20E+11,21/07/23,92.0,0.0,420.62,July,2023,Friday
2023-07-21,Food,3.20E+11,21/07/23,58.0,0.0,1112.62,July,2023,Friday
2023-07-22,Food,3.20E+11,22/07/23,30.0,0.0,440.62,July,2023,Saturday
2023-07-22,Food,3.20E+11,22/07/23,10.0,0.0,470.62,July,2023,Saturday
2023-07-22,Food,3.20E+11,22/07/23,40.0,0.0,480.62,July,2023,Saturday
2023-07-22,Food,3.20E+11,22/07/23,90.0,0.0,520.62,July,2023,Saturday
2023-07-22,Food,3.20E+11,22/07/23,50.0,0.0,610.62,July,2023,Saturday
2023-07-22,Food,3.20E+11,22/07/23,41.0,0.0,660.62,July,2023,Saturday
2023-07-22,Food,3.20E+11,22/07/23,41.0,0.0,701.62,July,2023,Saturday
2023-07-22,Food,3.20E+11,22/07/23,100.0,0.0,742.62,July,2023,Saturday
2023-07-23,Misc,3.20E+11,23/07/23,160.0,0.0,770.62,July,2023,Sunday
2023-07-23,Misc,3.57E+11,23/07/23,0.0,500.0,940.62,July,2023,Sunday
2023-07-23,Food,3.20E+11,23/07/23,10.0,0.0,930.62,July,2023,Sunday
2023-07-23,Food,3.20E+11,23/07/23,30.0,0.0,740.62,July,2023,Sunday
2023-07-23,Food,3.20E+11,23/07/23,30.0,0.0,710.62,July,2023,Sunday
2023-07-23,Food,3.20E+11,23/07/23,10.0,0.0,469.62,July,2023,Sunday
2023-07-23,Food,3.20E+11,23/07/23,51.0,0.0,479.62,July,2023,Sunday
2023-07-23,Misc,3.20E+11,23/07/23,180.0,0.0,530.62,July,2023,Sunday
2023-07-24,Food,3.21E+11,24/07/23,50.0,0.0,159.62,July,2023,Monday
2023-07-24,Misc,3.21E+11,24/07/23,170.0,0.0,259.62,July,2023,Monday
2023-07-24,Food,3.21E+11,24/07/23,20.0,0.0,429.62,July,2023,Monday
2023-07-24,Food,3.21E+11,24/07/23,20.0,0.0,449.62,July,2023,Monday
2023-07-24,Food,3.21E+11,24/07/23,50.0,0.0,209.62,July,2023,Monday
2023-07-25,Misc,3.21E+11,25/07/23,1001.0,0.0,21355.62,July,2023,Tuesday
2023-07-25,Shopping,3.57E+11,26/07/23,259.0,0.0,12956.62,July,2023,Tuesday
2023-07-25,Food,3.21E+11,25/07/23,30.0,0.0,13215.62,July,2023,Tuesday
2023-07-25,Misc,3.21E+11,25/07/23,350.0,0.0,13245.62,July,2023,Tuesday
2023-07-25,Food,3.21E+11,25/07/23,70.0,0.0,13595.62,July,2023,Tuesday
2023-07-25,Misc,3.21E+11,25/07/23,7500.0,0.0,13665.62,July,2023,Tuesday
2023-07-25,Food,3.21E+11,25/07/23,60.0,0.0,21165.62,July,2023,Tuesday
2023-07-25,Salary,CHASV23202393703,25/07/23,0.0,34800.0,34959.62,July,2023,Tuesday
2023-07-25,Shopping,3.21E+11,25/07/23,2553.0,0.0,32406.62,July,2023,Tuesday
2023-07-25,Misc,3.21E+11,25/07/23,10000.0,0.0,22406.62,July,2023,Tuesday
2023-07-25,Food,3.57E+11,25/07/23,50.0,0.0,22356.62,July,2023,Tuesday
2023-07-25,Misc,3.21E+11,25/07/23,130.0,0.0,21225.62,July,2023,Tuesday
2023-07-26,Food,3.21E+11,26/07/23,40.0,0.0,11926.62,July,2023,Wednesday
2023-07-26,Misc,3.21E+11,26/07/23,1000.0,0.0,11966.62,July,2023,Wednesday
2023-07-26,Shopping,3.21E+11,26/07/23,249.0,0.0,12966.62,July,2023,Wednesday
2023-07-26,Shopping,3.21E+11,26/07/23,0.0,259.0,13215.62,July,2023,Wednesday
2023-07-26,Misc,3.21E+11,26/07/23,1500.0,0.0,10426.62,July,2023,Wednesday
2023-07-26,Food,3.21E+11,26/07/23,60.0,0.0,10216.62,July,2023,Wednesday
2023-07-26,Misc,3.21E+11,26/07/23,150.0,0.0,10276.62,July,2023,Wednesday
2023-07-26,Misc,3.21E+11,26/07/23,480.0,0.0,9736.62,July,2023,Wednesday
2023-07-26,Food,3.21E+11,26/07/23,40.0,0.0,9696.62,July,2023,Wednesday
2023-07-26,Misc,3.21E+11,26/07/23,200.0,0.0,9496.62,July,2023,Wednesday
2023-07-27,Food,3.21E+11,27/07/23,100.0,0.0,9288.62,July,2023,Thursday
2023-07-27,Misc,3.21E+11,27/07/23,175.0,0.0,9113.62,July,2023,Thursday
2023-07-27,Misc,3.21E+11,27/07/23,150.0,0.0,8963.62,July,2023,Thursday
2023-07-27,Shopping,3.57E+11,27/07/23,199.0,0.0,8709.62,July,2023,Thursday
2023-07-27,Food,3.21E+11,27/07/23,75.0,0.0,8634.62,July,2023,Thursday
2023-07-27,Food,3.21E+11,27/07/23,20.0,0.0,8614.62,July,2023,Thursday
2023-07-27,Misc,3.21E+11,27/07/23,5.0,0.0,8908.62,July,2023,Thursday
2023-07-27,Food,3.21E+11,27/07/23,20.0,0.0,8943.62,July,2023,Thursday
2023-07-27,Food,3.21E+11,27/07/23,30.0,0.0,8913.62,July,2023,Thursday
2023-07-27,Misc,3.21E+11,27/07/23,108.0,0.0,9388.62,July,2023,Thursday
2023-07-28,Food,3.21E+11,28/07/23,23.0,0.0,8561.62,July,2023,Friday
2023-07-28,Food,3.21E+11,28/07/23,10.0,0.0,8551.62,July,2023,Friday
2023-07-28,Food,3.21E+11,28/07/23,60.0,0.0,8491.62,July,2023,Friday
2023-07-28,Food,3.58E+11,28/07/23,30.0,0.0,8584.62,July,2023,Friday
2023-07-29,Food,3.21E+11,29/07/23,50.0,0.0,8441.62,July,2023,Saturday
2023-07-29,Food,3.21E+11,29/07/23,40.0,0.0,8401.62,July,2023,Saturday
2023-07-29,Misc,3.21E+11,29/07/23,160.0,0.0,8241.62,July,2023,Saturday
2023-07-29,Misc,3.21E+11,29/07/23,320.0,0.0,7921.62,July,2023,Saturday
2023-07-30,Food,3.21E+11,30/07/23,50.0,0.0,7871.62,July,2023,Sunday
2023-07-30,Food,3.21E+11,30/07/23,20.0,0.0,7631.62,July,2023,Sunday
2023-07-30,Food,3.21E+11,30/07/23,30.0,0.0,7651.62,July,2023,Sunday
2023-07-30,Misc,3.21E+11,30/07/23,170.0,0.0,7701.62,July,2023,Sunday
2023-07-30,Food,3.21E+11,30/07/23,20.0,0.0,7681.62,July,2023,Sunday
2023-07-31,Misc,3.21E+11,31/07/23,110.0,0.0,7521.62,July,2023,Monday
2023-08-02,Food,3.41E+11,8/2/2023,30.0,0.0,2701.82,August,2023,Wednesday
2023-08-02,Misc,3.04E+11,8/2/2023,500.0,0.0,2731.82,August,2023,Wednesday
2023-08-02,Food,3.04E+11,8/2/2023,20.0,0.0,3231.82,August,2023,Wednesday
2023-08-02,Food,3.41E+11,8/2/2023,150.28,0.0,3251.82,August,2023,Wednesday
2023-08-03,Food,3.07E+11,8/3/2023,30.0,0.0,2195.89,August,2023,Thursday
2023-08-03,Misc,3.07E+11,8/3/2023,7.0,0.0,2225.89,August,2023,Thursday
2023-08-03,Misc,3.07E+11,8/3/2023,150.5,0.0,1970.39,August,2023,Thursday
2023-08-03,Food,3.07E+11,8/3/2023,40.0,0.0,1930.39,August,2023,Thursday
2023-08-03,Food,3.07E+11,8/3/2023,75.0,0.0,2120.89,August,2023,Thursday
2023-08-04,Food,3.10E+11,8/4/2023,208.28,0.0,1039.51,August,2023,Friday
2023-08-04,Food,3.46E+11,8/4/2023,70.0,0.0,1247.79,August,2023,Friday
2023-08-04,Misc,3.10E+11,8/4/2023,0.0,1000.0,1317.79,August,2023,Friday
2023-08-04,Food,3.46E+11,8/4/2023,50.0,0.0,317.79,August,2023,Friday
2023-08-05,Food,3.49E+11,8/5/2023,40.0,0.0,4386.11,August,2023,Saturday
2023-08-05,Food,3.49E+11,8/5/2023,65.0,0.0,4426.11,August,2023,Saturday
2023-08-05,Food,3.49E+11,8/5/2023,75.0,0.0,4311.11,August,2023,Saturday
2023-08-06,Food,3.16E+11,8/6/2023,50.0,0.0,5130.55,August,2023,Sunday
2023-08-06,Food,3.53E+11,8/6/2023,70.0,0.0,5060.55,August,2023,Sunday
2023-08-06,Food,3.53E+11,8/6/2023,40.0,0.0,5020.55,August,2023,Sunday
2023-08-06,Food,3.16E+11,8/6/2023,10.0,0.0,5230.55,August,2023,Sunday
2023-08-06,Misc,3.53E+11,8/6/2023,0.0,65.0,5240.55,August,2023,Sunday
2023-08-06,Misc,3.53E+11,8/6/2023,125.0,0.0,5175.55,August,2023,Sunday
2023-08-06,Food,3.16E+11,8/6/2023,34.0,0.0,5300.55,August,2023,Sunday
2023-08-06,Food,3.53E+11,8/6/2023,50.0,0.0,5180.55,August,2023,Sunday
2023-08-07,Misc,3.56E+11,9/7/2023,7800.0,0.0,745.98,August,2023,Monday
2023-08-07,Misc,3.56E+11,8/7/2023,0.0,7800.0,8545.98,August,2023,Monday
2023-08-07,Misc,3.07E+11,8/7/2023,0.0,1.13,795.98,August,2023,Monday
2023-08-07,Food,3.56E+11,8/7/2023,50.0,0.0,745.98,August,2023,Monday
2023-08-09,Misc,3.62E+11,8/9/2023,190.0,0.0,1355.71,August,2023,Wednesday
2023-08-09,Misc,3.25E+11,8/9/2023,0.0,80.0,1545.71,August,2023,Wednesday
2023-08-09,Food,3.25E+11,8/9/2023,40.0,0.0,1465.71,August,2023,Wednesday
2023-08-09,Food,3.25E+11,8/9/2023,25.0,0.0,1505.71,August,2023,Wednesday
2023-08-13,Misc,3.23E+11,13/08/23,130.0,0.0,1881.62,August,2023,Sunday
2023-08-13,Food,3.23E+11,13/08/23,50.0,0.0,2011.62,August,2023,Sunday
2023-08-13,Food,3.23E+11,13/08/23,80.0,0.0,2061.62,August,2023,Sunday
2023-08-13,Food,3.23E+11,13/08/23,30.0,0.0,1662.62,August,2023,Sunday
2023-08-13,Misc,3.23E+11,13/08/23,500.0,0.0,1162.62,August,2023,Sunday
2023-08-13,Food,3.23E+11,14/08/23,10.0,0.0,1152.62,August,2023,Sunday
2023-08-13,Misc,3.23E+11,13/08/23,0.0,2000.0,2141.62,August,2023,Sunday
2023-08-13,Misc,3.23E+11,13/08/23,189.0,0.0,1692.62,August,2023,Sunday
2023-08-14,Food,3.23E+11,14/08/23,99.0,0.0,1053.62,August,2023,Monday
2023-08-14,Food,3.23E+11,14/08/23,50.0,0.0,1003.62,August,2023,Monday
2023-08-14,Food,3.23E+11,14/08/23,50.0,0.0,953.62,August,2023,Monday
2023-08-14,Misc,3.23E+11,14/08/23,358.0,0.0,595.62,August,2023,Monday
2023-08-14,Food,3.23E+11,14/08/23,30.0,0.0,565.62,August,2023,Monday
2023-08-15,Food,3.23E+11,15/08/23,20.0,0.0,545.62,August,2023,Tuesday
2023-08-15,Food,3.23E+11,15/08/23,40.0,0.0,505.62,August,2023,Tuesday
2023-08-15,Food,3.23E+11,15/08/23,30.0,0.0,475.62,August,2023,Tuesday
2023-08-15,Misc,3.23E+11,15/08/23,0.0,25.0,500.62,August,2023,Tuesday
2023-08-16,Food,3.23E+11,16/08/23,42.0,0.0,348.62,August,2023,Wednesday
2023-08-16,Food,3.23E+11,16/08/23,40.0,0.0,78.62,August,2023,Wednesday
2023-08-16,Misc,3.23E+11,16/08/23,230.0,0.0,118.62,August,2023,Wednesday
2023-08-16,Food,3.23E+11,16/08/23,60.0,0.0,440.62,August,2023,Wednesday
2023-08-16,Food,3.23E+11,16/08/23,10.0,0.0,430.62,August,2023,Wednesday
2023-08-16,Food,3.23E+11,16/08/23,40.0,0.0,390.62,August,2023,Wednesday
2023-08-17,Food,3.60E+11,17/08/23,161.55,0.0,317.07,August,2023,Thursday
2023-08-17,Food,3.23E+11,17/08/23,50.0,0.0,28.62,August,2023,Thursday
2023-08-17,Misc,3.23E+11,17/08/23,0.0,1500.0,1528.62,August,2023,Thursday
2023-08-17,Misc,3.23E+11,17/08/23,1000.0,0.0,528.62,August,2023,Thursday
2023-08-17,Food,3.23E+11,17/08/23,50.0,0.0,478.62,August,2023,Thursday
2023-08-18,Misc,3.23E+11,18/08/23,0.0,1000.0,1129.87,August,2023,Friday
2023-08-18,Food,3.60E+11,18/08/23,67.2,0.0,149.87,August,2023,Friday
2023-08-18,Food,3.23E+11,18/08/23,20.0,0.0,129.87,August,2023,Friday
2023-08-18,Food,3.23E+11,18/08/23,60.0,0.0,257.07,August,2023,Friday
2023-08-18,Misc,3.60E+11,18/08/23,276.0,0.0,767.87,August,2023,Friday
2023-08-18,Food,3.23E+11,18/08/23,40.0,0.0,217.07,August,2023,Friday
2023-08-18,Food,3.23E+11,18/08/23,50.0,0.0,717.87,August,2023,Friday
2023-08-18,Food,3.23E+11,18/08/23,86.0,0.0,1043.87,August,2023,Friday
2023-08-19,Food,3.23E+11,19/08/23,40.0,0.0,287.87,August,2023,Saturday
2023-08-19,Misc,3.23E+11,19/08/23,0.0,1000.0,1287.87,August,2023,Saturday
2023-08-19,Food,3.23E+11,19/08/23,50.0,0.0,1237.87,August,2023,Saturday
2023-08-19,Food,3.23E+11,19/08/23,40.0,0.0,1197.87,August,2023,Saturday
2023-08-19,Misc,3.23E+11,19/08/23,390.0,0.0,327.87,August,2023,Saturday
2023-08-20,Food,3.23E+11,21/08/23,20.0,0.0,387.92,August,2023,Sunday
2023-08-20,Misc,3.23E+11,20/08/23,400.0,0.0,407.92,August,2023,Sunday
2023-08-20,Food,3.23E+11,20/08/23,40.0,0.0,807.92,August,2023,Sunday
2023-08-20,Food,3.60E+11,20/08/23,174.95,0.0,847.92,August,2023,Sunday
2023-08-20,Misc,3.23E+11,20/08/23,5.0,0.0,1022.87,August,2023,Sunday
2023-08-20,Food,3.23E+11,20/08/23,60.0,0.0,1087.87,August,2023,Sunday
2023-08-20,Food,3.23E+11,20/08/23,30.0,0.0,1147.87,August,2023,Sunday
2023-08-20,Food,3.23E+11,20/08/23,20.0,0.0,1177.87,August,2023,Sunday
2023-08-20,Food,3.23E+11,20/08/23,60.0,0.0,1027.87,August,2023,Sunday
2023-08-21,Food,3.60E+11,21/08/23,75.0,0.0,80.92,August,2023,Monday
2023-08-21,Food,3.23E+11,21/08/23,40.0,0.0,40.92,August,2023,Monday
2023-08-21,Food,3.23E+11,21/08/23,22.0,0.0,155.92,August,2023,Monday
2023-08-21,Misc,3.23E+11,21/08/23,160.0,0.0,227.92,August,2023,Monday
2023-08-21,Food,3.23E+11,21/08/23,50.0,0.0,177.92,August,2023,Monday
2023-08-22,Misc,3.23E+11,22/08/23,0.0,1000.0,1040.92,August,2023,Tuesday
2023-08-22,Food,3.60E+11,22/08/23,70.0,0.0,970.92,August,2023,Tuesday
2023-08-22,Misc,3.23E+11,22/08/23,0.0,70.0,1040.92,August,2023,Tuesday
2023-08-22,Food,3.60E+11,22/08/23,55.0,0.0,985.92,August,2023,Tuesday
2023-08-22,Food,3.23E+11,22/08/23,50.0,0.0,935.92,August,2023,Tuesday
2023-08-22,Food,3.23E+11,22/08/23,10.0,0.0,925.92,August,2023,Tuesday
2023-08-22,Food,3.23E+11,22/08/23,38.0,0.0,887.92,August,2023,Tuesday
2023-08-22,Food,3.23E+11,22/08/23,20.0,0.0,867.92,August,2023,Tuesday
2023-08-23,Food,3.24E+11,23/08/23,23.0,0.0,816.92,August,2023,Wednesday
2023-08-23,Misc,3.24E+11,23/08/23,200.0,0.0,506.92,August,2023,Wednesday
2023-08-23,Food,3.24E+11,23/08/23,30.0,0.0,786.92,August,2023,Wednesday
2023-08-23,Food,3.24E+11,23/08/23,50.0,0.0,736.92,August,2023,Wednesday
2023-08-23,Food,3.24E+11,23/08/23,30.0,0.0,706.92,August,2023,Wednesday
2023-08-23,Food,3.60E+11,23/08/23,28.0,0.0,839.92,August,2023,Wednesday
2023-08-24,Food,3.24E+11,24/08/23,50.0,0.0,46.92,August,2023,Thursday
2023-08-24,Food,3.24E+11,24/08/23,201.0,0.0,305.92,August,2023,Thursday
2023-08-24,Food,3.24E+11,24/08/23,100.0,0.0,205.92,August,2023,Thursday
2023-08-24,Food,3.24E+11,24/08/23,59.0,0.0,96.92,August,2023,Thursday
2023-08-24,Food,3.24E+11,24/08/23,50.0,0.0,155.92,August,2023,Thursday
2023-08-25,Food,3.24E+11,25/08/23,50.0,0.0,16219.92,August,2023,Friday
2023-08-25,Misc,3.60E+11,25/08/23,0.0,15.0,16269.92,August,2023,Friday
2023-08-25,Food,3.24E+11,25/08/23,70.0,0.0,16254.92,August,2023,Friday
2023-08-25,Misc,3.24E+11,25/08/23,1000.0,0.0,18812.92,August,2023,Friday
2023-08-25,Misc,3.24E+11,25/08/23,188.0,0.0,16364.92,August,2023,Friday
2023-08-25,Misc,3.24E+11,25/08/23,200.0,0.0,16552.92,August,2023,Friday
2023-08-25,Misc,3.24E+11,25/08/23,1720.0,0.0,16752.92,August,2023,Friday
2023-08-25,Food,3.24E+11,25/08/23,100.0,0.0,18472.92,August,2023,Friday
2023-08-25,Misc,3.60E+11,25/08/23,0.0,140.0,18572.92,August,2023,Friday
2023-08-25,Food,3.24E+11,25/08/23,34.0,0.0,19812.92,August,2023,Friday
2023-08-25,Food,3.24E+11,25/08/23,40.0,0.0,16324.92,August,2023,Friday
2023-08-25,Misc,3.60E+11,25/08/23,1000.0,0.0,20846.92,August,2023,Friday
2023-08-25,Misc,3.60E+11,25/08/23,1000.0,0.0,19846.92,August,2023,Friday
2023-08-25,Misc,3.60E+11,25/08/23,8000.0,0.0,21846.92,August,2023,Friday
2023-08-25,Misc,3.60E+11,25/08/23,5000.0,0.0,29846.92,August,2023,Friday
2023-08-25,Misc,3.24E+11,25/08/23,380.0,0.0,18432.92,August,2023,Friday
2023-08-25,Salary,CHASV23235906561,25/08/23,0.0,34800.0,34846.92,August,2023,Friday
2023-08-26,Misc,3.24E+11,26/08/23,1000.0,0.0,14479.92,August,2023,Saturday
2023-08-26,Food,3.24E+11,26/08/23,10.0,0.0,15479.92,August,2023,Saturday
2023-08-26,Misc,3.24E+11,26/08/23,118.0,0.0,15489.92,August,2023,Saturday
2023-08-26,Misc,3.60E+11,26/08/23,0.0,70.0,15709.92,August,2023,Saturday
2023-08-26,Misc,3.24E+11,26/08/23,430.0,0.0,15639.92,August,2023,Saturday
2023-08-26,Food,3.24E+11,26/08/23,30.0,0.0,16069.92,August,2023,Saturday
2023-08-26,Misc,3.24E+11,26/08/23,120.0,0.0,16099.92,August,2023,Saturday
2023-08-26,Food,3.60E+11,26/08/23,188.2,0.0,14291.72,August,2023,Saturday
2023-08-26,Food,3.60E+11,26/08/23,40.0,0.0,14251.72,August,2023,Saturday
2023-08-26,Misc,3.60E+11,26/08/23,0.0,10.0,15607.92,August,2023,Saturday
2023-08-26,Misc,3.24E+11,26/08/23,112.0,0.0,15597.92,August,2023,Saturday
2023-08-27,Food,3.24E+11,27/08/23,58.0,0.0,13964.72,August,2023,Sunday
2023-08-27,Food,3.24E+11,27/08/23,50.0,0.0,13826.72,August,2023,Sunday
2023-08-27,Food,3.24E+11,27/08/23,100.0,0.0,13876.72,August,2023,Sunday
2023-08-27,Misc,3.61E+11,27/08/23,0.0,12.0,13976.72,August,2023,Sunday
2023-08-27,Food,3.24E+11,27/08/23,30.0,0.0,14022.72,August,2023,Sunday
2023-08-27,Misc,3.24E+11,27/08/23,199.0,0.0,14052.72,August,2023,Sunday
2023-08-28,Food,3.24E+11,29/08/23,40.0,0.0,13478.06,August,2023,Monday
2023-08-28,Misc,3.61E+11,28/08/23,105.0,0.0,13518.06,August,2023,Monday
2023-08-28,Food,3.24E+11,28/08/23,203.66,0.0,13623.06,August,2023,Monday
2023-08-29,Food,3.24E+11,29/08/23,30.0,0.0,13420.06,August,2023,Tuesday
2023-08-29,Food,3.61E+11,29/08/23,23.0,0.0,13450.06,August,2023,Tuesday
2023-08-29,Misc,3.24E+11,29/08/23,5.0,0.0,13473.06,August,2023,Tuesday
2023-08-29,Food,3.61E+11,29/08/23,185.2,0.0,13181.86,August,2023,Tuesday
2023-08-29,Food,3.24E+11,29/08/23,43.0,0.0,13377.06,August,2023,Tuesday
2023-08-29,Food,3.24E+11,29/08/23,10.0,0.0,13367.06,August,2023,Tuesday
2023-08-30,Food,3.24E+11,30/08/23,40.0,0.0,13086.86,August,2023,Wednesday
2023-08-30,Food,3.24E+11,30/08/23,40.0,0.0,12946.86,August,2023,Wednesday
2023-08-30,Misc,3.24E+11,30/08/23,0.0,55.0,13126.86,August,2023,Wednesday
2023-08-30,Misc,3.61E+11,30/08/23,110.0,0.0,13071.86,August,2023,Wednesday
2023-08-30,Food,3.61E+11,30/08/23,100.0,0.0,12986.86,August,2023,Wednesday
2023-08-31,Misc,3.24E+11,31/08/23,440.0,0.0,12346.86,August,2023,Thursday
2023-08-31,Misc,3.24E+11,31/08/23,20000.0,0.0,12786.86,August,2023,Thursday
2023-08-31,Food,3.24E+11,31/08/23,30.0,0.0,12916.86,August,2023,Thursday
2023-08-31,Food,3.61E+11,31/08/23,100.0,0.0,12816.86,August,2023,Thursday
2023-08-31,Food,3.24E+11,31/08/23,30.0,0.0,12786.86,August,2023,Thursday
2023-08-31,Misc,3.24E+11,31/08/23,0.0,20000.0,32786.86,August,2023,Thursday
2023-09-02,Food,3.04E+11,9/2/2023,33.0,0.0,2668.82,September,2023,Saturday
2023-09-02,Shopping,3.04E+11,9/2/2023,474.0,0.0,2164.82,September,2023,Saturday
2023-09-02,Food,3.41E+11,9/2/2023,30.0,0.0,2638.82,September,2023,Saturday
2023-09-02,Food,3.41E+11,9/2/2023,32.0,0.0,2132.82,September,2023,Saturday
2023-09-02,Food,3.41E+11,9/2/2023,20.0,0.0,2112.82,September,2023,Saturday
2023-09-03,Misc,3.43E+11,9/3/2023,205.0,0.0,1592.39,September,2023,Sunday
2023-09-03,Food,3.07E+11,9/3/2023,99.0,0.0,1831.39,September,2023,Sunday
2023-09-03,Food,3.43E+11,9/3/2023,160.87,0.0,1292.52,September,2023,Sunday
2023-09-03,Food,3.43E+11,9/3/2023,60.0,0.0,1532.39,September,2023,Sunday
2023-09-03,Food,3.07E+11,9/3/2023,34.0,0.0,1797.39,September,2023,Sunday
2023-09-03,Food,3.07E+11,9/3/2023,79.0,0.0,1453.39,September,2023,Sunday
2023-09-04,Food,3.47E+11,9/4/2023,100.0,0.0,553.51,September,2023,Monday
2023-09-04,Food,3.47E+11,9/4/2023,76.0,0.0,653.51,September,2023,Monday
2023-09-04,Misc,3.47E+11,9/4/2023,310.0,0.0,729.51,September,2023,Monday
2023-09-04,Food,3.47E+11,9/4/2023,20.0,0.0,533.51,September,2023,Monday
2023-09-05,Food,3.13E+11,9/5/2023,10.0,0.0,4171.11,September,2023,Tuesday
2023-09-05,Food,3.50E+11,9/5/2023,247.75,0.0,3923.36,September,2023,Tuesday
2023-09-05,Food,3.50E+11,9/5/2023,100.0,0.0,3823.36,September,2023,Tuesday
2023-09-05,Misc,3.13E+11,9/5/2023,0.0,10.0,3833.36,September,2023,Tuesday
2023-09-05,Food,3.13E+11,9/5/2023,90.0,0.0,4181.11,September,2023,Tuesday
2023-09-05,Food,3.13E+11,9/5/2023,40.0,0.0,4271.11,September,2023,Tuesday
2023-09-05,Food,3.50E+11,9/5/2023,60.0,0.0,3495.36,September,2023,Tuesday
2023-09-05,Misc,3.13E+11,9/5/2023,0.0,155.0,3555.36,September,2023,Tuesday
2023-09-05,Food,3.13E+11,9/5/2023,35.0,0.0,3798.36,September,2023,Tuesday
2023-09-05,Misc,3.50E+11,9/5/2023,398.0,0.0,3400.36,September,2023,Tuesday
2023-09-06,Misc,3.53E+11,9/6/2023,125.0,0.0,4891.55,September,2023,Wednesday
2023-09-06,Food,3.53E+11,9/6/2023,50.0,0.0,5076.55,September,2023,Wednesday
2023-09-06,Misc,3.53E+11,9/6/2023,137.0,0.0,4955.55,September,2023,Wednesday
2023-09-06,Misc,3.16E+11,9/6/2023,0.0,72.0,5092.55,September,2023,Wednesday
2023-09-06,Food,3.16E+11,9/6/2023,60.0,0.0,5016.55,September,2023,Wednesday
2023-09-06,Misc,3.53E+11,9/6/2023,0.0,8000.0,13016.55,September,2023,Wednesday
2023-09-06,Misc,3.53E+11,9/6/2023,8000.0,0.0,5016.55,September,2023,Wednesday
2023-09-06,Misc,3.53E+11,9/6/2023,0.0,171.0,5126.55,September,2023,Wednesday
2023-09-07,Shopping,3.19E+11,9/7/2023,184.0,0.0,561.98,September,2023,Thursday
2023-09-09,Food,3.25E+11,9/9/2023,10.0,0.0,984.21,September,2023,Saturday
2023-09-09,Food,3.25E+11,9/9/2023,40.0,0.0,944.21,September,2023,Saturday
2023-09-09,Misc,3.25E+11,9/9/2023,279.5,0.0,1076.21,September,2023,Saturday
2023-09-09,Food,3.25E+11,9/9/2023,52.0,0.0,1024.21,September,2023,Saturday
2023-09-09,Food,3.25E+11,9/9/2023,30.0,0.0,994.21,September,2023,Saturday
2023-09-10,Food,3.28E+11,9/10/2023,79.0,0.0,999.89,September,2023,Sunday
2023-09-10,Misc,3.28E+11,9/10/2023,0.0,1000.0,1078.89,September,2023,Sunday
